ID,GENDER,INCOME,FAMILY_STATUS,HOUSING_TYPE,FAM_MEMBERS,STATUS
5018418,M,697500,Separated,House,3,C
5018419,F,135000,Married,House,2,C
5018420,F,135000,Married,House,2,C
5018421,F,135000,Married,House,2,C
5018422,F,202500,Married,Municipal apartment,2,C
5018423,F,202500,Married,Municipal apartment,2,C
5018424,F,202500,Married,Municipal apartment,2,C
5018425,F,202500,Married,Municipal apartment,2,C
5018426,F,202500,Married,Municipal apartment,2,C
5018428,M,135000,Single,House,1,C
5018429,M,135000,Single,House,1,C
5018430,M,112500,Married,House,3,C
5018431,M,112500,Married,House,3,C
5018432,M,112500,Married,House,3,C
5018433,M,112500,Married,House,3,C
5018439,F,202500,Widow,House,1,C
5018440,F,202500,Widow,House,1,C
5018442,F,202500,Widow,House,1,C
5585486,F,202500,Widow,House,1,C
5585487,F,202500,Widow,House,1,C
5018443,F,198000,Married,House,3,C
5018444,F,675000,Married,House,3,0
5018445,F,675000,Married,House,3,0
5018446,F,675000,Married,House,3,0
5018447,F,675000,Married,House,3,0
5018448,F,675000,Married,House,3,0
5018450,F,675000,Married,House,3,0
5018451,F,675000,Married,House,3,0
5018452,F,675000,Married,House,3,0
5018453,F,101250,Widow,House,1,0
5018455,F,101250,Widow,House,1,0
5018457,F,101250,Widow,House,1,0
5018458,F,101250,Widow,House,1,C
5018459,F,101250,Widow,House,1,C
5018460,F,101250,Widow,House,1,C
5585320,F,101250,Widow,House,1,C
5018461,F,166500,Married,House,3,C
5018462,F,166500,Married,House,3,C
5018464,F,166500,Married,House,3,C
5018465,F,166500,Married,House,3,C
5018466,F,166500,Married,House,3,C
5018467,F,166500,Married,House,3,C
5018469,F,166500,Married,House,3,C
5018470,F,166500,Married,House,3,C
5018471,F,166500,Married,House,3,C
5018472,F,166500,Married,House,3,C
5585321,F,166500,Married,House,3,C
5018477,F,292500,Married,House,2,C
5018478,F,292500,Married,House,2,C
5018479,F,292500,Married,House,2,C
5018480,M,112500,Married,House,3,C
5018481,F,90000,Married,House,2,C
5018482,F,90000,Married,House,2,C
5018483,F,90000,Married,House,2,C
5018484,F,90000,Married,House,2,C
5018485,F,90000,Married,House,2,C
5018486,F,90000,Married,House,2,C
5018487,F,90000,Married,House,2,C
5018488,F,90000,Married,House,2,C
5018492,M,675000,Married,House,3,C
5018493,M,675000,Married,House,3,C
5018495,M,675000,Married,House,3,C
5018496,F,54000,Separated,House,1,C
5018498,F,90000,Married,House,2,C
5018500,F,90000,Married,House,2,C
5018501,F,90000,Married,House,2,C
5018502,F,90000,Married,House,2,C
5018503,F,90000,Married,House,2,C
5018504,F,58500,Married,House,2,C
5018505,F,58500,Married,House,2,C
5018506,F,58500,Married,House,2,C
5021187,F,180000,Single,House,1,C
5021188,F,180000,Single,House,1,C
5021189,F,180000,Single,House,1,C
5021190,F,180000,Single,House,1,C
5021191,M,112500,Married,House,2,C
6736965,M,112500,Married,House,2,C
6736966,M,112500,Married,House,2,0
6736967,M,112500,Married,House,2,0
6736968,M,112500,Married,House,2,0
5021192,F,225000,Single,With parents,1,0
5021193,F,225000,Separated,House,1,0
5021194,F,225000,Separated,House,1,0
5021195,F,225000,Separated,House,1,0
5113230,F,225000,Separated,House,1,0
5021196,F,675000,Civil marriage,House,2,0
5021197,F,675000,Civil marriage,House,2,0
5021201,F,675000,Civil marriage,House,2,0
5021202,F,675000,Civil marriage,House,2,0
5021203,F,675000,Civil marriage,House,2,0
5021204,F,675000,Civil marriage,House,2,0
5021205,F,675000,Civil marriage,House,2,0
6423544,F,675000,Civil marriage,House,2,0
6423545,F,675000,Civil marriage,House,2,0
5021207,M,171000,Civil marriage,House,2,0
5021208,M,225000,Married,House,3,0
5021209,M,225000,Married,House,3,0
5021210,M,225000,Married,House,3,0
5021211,M,225000,Married,House,3,0
6423589,M,225000,Married,House,3,0
5021212,M,225000,Married,House,3,0
5021213,M,225000,Married,House,3,0
5021214,M,225000,Married,House,3,0
5021217,M,225000,Married,House,3,0
5021218,M,225000,Married,House,3,0
5090155,M,225000,Married,House,3,0
5021219,M,310500,Single,House,1,0
5021220,M,310500,Single,House,1,0
5021221,M,310500,Single,House,1,0
5021222,M,310500,Single,House,1,0
5021223,M,310500,Single,House,1,0
5021224,M,310500,Single,House,1,0
5021225,M,310500,Single,House,1,X
5021226,M,310500,Single,House,1,X
5021227,M,310500,Single,House,1,X
5113048,M,310500,Single,House,1,X
5021228,F,112500,Civil marriage,House,4,X
5021229,F,112500,Civil marriage,House,4,X
5021231,F,225000,Civil marriage,House,3,X
5021232,F,225000,Civil marriage,House,3,X
6423590,F,225000,Civil marriage,House,3,X
5021234,F,67500,Married,House,3,X
5021235,F,67500,Married,House,3,X
5021236,F,67500,Married,House,3,X
5021237,F,135000,Married,House,2,1
5021238,F,135000,Married,House,2,0
5021239,F,135000,Married,House,2,0
5021240,F,135000,Married,House,2,0
5021241,F,135000,Married,House,2,0
5021242,F,135000,Married,House,2,0
5021243,F,135000,Married,House,2,0
5021244,F,135000,Married,House,2,X
5021247,F,135000,Married,House,2,0
5021248,F,135000,Married,House,2,0
5021255,F,135000,Married,House,2,0
5021256,F,135000,Married,House,2,0
5021257,F,135000,Married,House,2,X
5021258,F,135000,Married,House,2,1
5021259,F,135000,Married,House,2,1
5021260,F,135000,Married,House,2,0
6423591,F,135000,Married,House,2,X
5021250,F,157500,Married,House,2,0
5021251,F,157500,Married,House,2,0
5021253,F,157500,Married,House,2,X
5021254,F,157500,Married,House,2,0
5021261,F,157500,Married,House,2,0
5113049,F,157500,Married,House,2,X
5021263,F,135000,Single,House,1,C
5021264,F,135000,Single,Rent,1,C
5021265,F,135000,Single,Rent,1,C
5021266,F,270000,Married,House,3,C
5021267,F,270000,Married,House,3,C
5021270,F,270000,Married,House,3,C
5021271,F,270000,Married,House,3,C
5021272,F,270000,Married,House,3,C
5021273,M,110250,Single,House,1,C
5021274,M,110250,Single,House,1,C
5021276,M,110250,Single,House,1,C
5021277,M,110250,Single,House,1,C
5021278,M,110250,Single,House,1,C
5021279,M,110250,Single,House,1,C
5021280,M,110250,Single,House,1,C
5021281,M,110250,Single,House,1,C
5090156,M,110250,Single,House,1,C
5021283,F,157500,Married,House,3,C
5021284,F,135000,Married,House,4,C
5021287,F,135000,Married,House,4,C
5021288,F,135000,Married,House,4,C
5021291,F,180000,Married,House,3,C
5021292,F,180000,Married,House,3,C
5021293,F,180000,Married,House,3,C
5021294,F,180000,Married,House,3,C
5021295,F,180000,Married,House,3,C
5021296,F,180000,Married,House,3,C
5021298,F,90000,Single,House,1,C
5021299,F,90000,Single,House,1,C
5021301,F,90000,Single,House,1,C
6423690,F,90000,Single,House,1,C
6423691,F,90000,Single,House,1,C
5021302,M,472500,Married,With parents,3,C
5021305,M,270000,Married,House,2,C
5021306,M,270000,Married,House,2,C
5021307,M,270000,Married,House,2,C
5021308,M,270000,Married,House,2,C
5021309,M,270000,Married,House,2,C
5021312,M,270000,Married,House,2,C
5021315,M,270000,Married,House,2,C
5021316,M,270000,Married,House,2,C
5021317,M,270000,Married,House,2,C
5021318,M,270000,Married,House,2,C
5021319,M,270000,Married,House,2,C
5021320,M,270000,Married,House,2,C
5021321,M,270000,Married,House,2,C
5021322,M,270000,Married,House,2,C
5021323,M,270000,Married,House,2,C
5021324,M,270000,Married,House,2,0
5113087,M,270000,Married,House,2,0
5113088,M,270000,Married,House,2,0
5021328,F,90000,Married,House,2,0
5021329,F,90000,Married,House,2,0
5021330,F,90000,Married,House,2,0
5021331,F,90000,Married,House,2,X
5021332,F,90000,Married,House,2,X
5021334,F,90000,Married,House,2,X
5021335,F,90000,Married,House,2,X
5021336,F,90000,Married,House,2,X
5021337,F,90000,Married,House,2,X
5021338,F,90000,Married,House,2,X
5021339,M,270000,Married,House,5,X
5021340,M,270000,Married,House,5,X
5021341,M,270000,Married,House,5,X
5021342,M,270000,Married,House,5,X
5021343,M,270000,Married,House,5,X
5021344,M,112500,Civil marriage,House,2,X
5021346,F,315000,Civil marriage,House,2,X
5021347,F,67500,Married,Municipal apartment,2,X
5021348,F,67500,Married,Municipal apartment,2,X
5021349,F,67500,Married,Municipal apartment,2,X
5021350,M,225000,Married,House,2,X
5021353,M,225000,Married,House,2,X
5021359,M,225000,Married,House,2,X
5021360,M,225000,Married,House,2,X
5021361,M,225000,Married,House,2,X
5021362,M,225000,Married,House,2,X
5113104,M,225000,Married,House,2,X
5113105,M,225000,Married,House,2,X
5113106,M,225000,Married,House,2,X
5021354,F,67500,Married,With parents,4,X
5021355,F,67500,Married,With parents,4,X
5021358,F,67500,Married,With parents,4,X
6423748,F,67500,Married,With parents,4,X
5021365,M,270000,Married,House,2,X
5021366,M,270000,Married,House,2,X
5021367,M,270000,Married,House,2,X
5021368,M,270000,Married,House,2,X
5021370,F,247500,Married,House,2,X
5021371,F,247500,Married,House,2,X
5021372,F,247500,Married,House,2,X
5021373,F,247500,Married,House,2,X
5021375,F,247500,Married,House,2,X
5021377,F,247500,Married,House,2,X
5021378,F,247500,Married,House,2,X
5021379,F,247500,Married,House,2,X
5021380,F,247500,Married,House,2,X
5021381,F,247500,Married,House,2,X
5021382,F,121500,Married,House,3,X
5021383,F,121500,Married,House,3,X
5021384,F,121500,Married,House,3,X
5021385,F,121500,Married,House,3,C
5021386,F,121500,Married,House,3,C
5021387,F,121500,Married,House,3,C
5021388,F,121500,Married,House,3,C
5021389,F,121500,Married,House,3,C
5021390,F,121500,Married,House,3,C
5021391,F,121500,Married,House,3,C
5021392,F,121500,Married,House,3,C
6416387,F,121500,Married,House,3,C
6416388,F,121500,Married,House,3,C
5021393,F,189000,Widow,House,1,0
5021394,F,189000,Widow,House,1,0
5021397,F,189000,Widow,House,1,X
5021398,F,189000,Widow,House,1,X
5021399,F,189000,Widow,House,1,X
5021402,F,189000,Widow,House,1,X
5021404,F,189000,Widow,House,1,0
5021405,F,189000,Widow,House,1,0
5021406,F,189000,Widow,House,1,X
5113134,F,189000,Widow,House,1,0
5113135,F,189000,Widow,House,1,X
5021410,F,270000,Married,House,2,0
5021413,F,270000,Married,House,2,0
5021414,F,270000,Married,House,2,0
5021415,F,270000,Married,House,2,0
5021416,F,270000,Married,House,2,0
5021419,F,270000,Married,House,2,0
5021420,F,270000,Married,House,2,0
5021421,F,270000,Married,House,2,0
5021423,F,270000,Married,House,2,0
6416468,F,270000,Married,House,2,0
5021425,F,225000,Married,House,2,0
5021429,F,126000,Single,House,1,0
5021430,F,126000,Single,House,1,0
5021431,F,126000,Single,House,1,0
5021434,M,270000,Married,House,3,0
5021435,M,270000,Married,House,3,0
5113145,M,270000,Married,House,3,0
5021436,M,135000,Married,House,3,0
5021437,M,135000,Married,House,3,0
5021438,M,135000,Married,House,3,0
5021439,M,135000,Married,House,3,0
5021440,M,135000,Married,House,3,0
5021441,M,135000,Married,House,3,0
5021442,M,135000,Married,House,3,0
5021443,M,135000,Married,House,3,0
6423221,M,135000,Married,House,3,0
5021444,F,121500,Married,With parents,2,0
5021445,F,121500,Married,With parents,2,0
5021446,F,121500,Married,With parents,2,0
6423222,F,121500,Married,With parents,2,0
5021448,F,196650,Married,House,2,0
5021450,F,196650,Married,House,2,0
5021451,F,202500,Married,House,2,0
5021452,F,202500,Married,House,2,0
5021453,F,202500,Married,House,2,0
5021454,F,202500,Married,House,2,0
5113170,F,202500,Married,House,2,0
5021455,F,81000,Married,House,2,0
5021456,F,81000,Married,House,2,0
5021457,F,81000,Married,House,2,0
5021458,F,225000,Civil marriage,House,3,0
5021459,F,225000,Civil marriage,House,3,0
5021460,F,225000,Civil marriage,House,3,0
5021461,F,225000,Civil marriage,House,3,0
5021462,F,225000,Civil marriage,House,3,0
5021463,F,225000,Civil marriage,House,3,X
5021464,F,166500,Married,House,3,0
5021465,F,166500,Married,House,3,0
5021466,F,90000,Married,House,2,0
5021467,F,90000,Married,House,2,X
5021468,F,90000,Married,House,2,X
5021471,F,157500,Married,House,2,X
5021472,F,157500,Married,House,2,X
5021474,M,135000,Married,House,3,X
5021486,M,135000,Married,House,3,X
6423322,M,135000,Married,House,3,X
5021475,F,135000,Married,House,2,X
5021476,F,135000,Married,House,2,X
5021477,F,135000,Married,House,2,X
5021478,F,135000,Married,House,2,X
5021479,F,135000,Married,House,2,X
5021480,F,135000,Married,House,2,X
5021481,F,135000,Married,House,2,X
5021482,F,135000,Married,House,2,X
5021483,F,135000,Married,House,2,X
5021484,F,135000,Married,House,2,X
5021485,F,135000,Married,House,2,X
5021487,M,135000,Civil marriage,With parents,2,X
5021488,M,135000,Civil marriage,With parents,2,X
5021489,M,135000,Civil marriage,With parents,2,X
5021490,M,135000,Single,House,1,X
5021491,M,135000,Single,House,1,X
6423372,M,135000,Single,House,1,X
5021493,F,157500,Married,Municipal apartment,3,X
5021494,F,157500,Married,Municipal apartment,3,X
5021496,F,157500,Married,House,3,X
5021497,F,157500,Married,House,3,X
5021498,F,157500,Married,House,3,X
5021499,F,157500,Married,House,3,X
5021500,M,292500,Married,House,6,X
5113188,M,292500,Married,House,6,X
5021502,F,202500,Married,House,2,X
5021504,F,202500,Married,House,2,X
5021506,F,202500,Married,House,2,X
5021507,F,202500,Married,House,2,X
5021508,F,144000,Married,House,2,X
5021509,F,144000,Married,House,2,X
5021510,F,144000,Married,House,2,X
5021513,F,144000,Married,House,2,X
5021514,F,144000,Married,House,2,X
5021515,F,144000,Married,House,2,X
5021516,F,144000,Married,House,2,X
5021517,F,144000,Married,House,2,X
5021518,F,144000,Married,House,2,X
5021519,F,144000,Married,House,2,X
5021520,F,144000,Married,House,2,X
5021522,F,202500,Married,House,2,X
5021525,F,202500,Married,House,2,X
5021526,F,202500,Married,House,2,X
5021527,F,202500,Married,House,2,X
5021528,F,202500,Married,House,2,X
5021529,F,202500,Married,House,2,X
6423402,F,202500,Married,House,2,X
5021530,F,112500,Widow,House,1,0
5021532,F,112500,Widow,House,1,0
6423404,F,112500,Widow,House,1,0
5021533,M,135000,Married,With parents,2,0
5021534,M,67500,Married,House,2,0
5021535,M,67500,Married,House,2,0
5021536,M,67500,Married,House,2,0
5021537,M,67500,Married,House,2,0
5021538,F,306000,Married,House,3,0
5021539,F,306000,Married,House,3,X
5021540,F,306000,Married,House,3,X
5021541,F,306000,Married,House,3,X
5021542,F,306000,Married,House,3,X
5021543,F,306000,Married,House,3,0
5113211,F,306000,Married,House,3,0
5021544,F,202500,Married,House,2,X
5021545,F,202500,Married,House,2,0
5021546,F,202500,Married,House,2,0
5021547,F,202500,Married,House,2,0
5021548,F,202500,Married,House,2,0
5021549,F,202500,Married,House,2,0
5021550,F,202500,Married,House,2,0
5021551,F,202500,Married,House,2,0
5021552,F,202500,Married,House,2,0
5021553,F,202500,Married,House,3,0
5021554,M,202500,Separated,House,2,0
5021555,M,135000,Married,House,2,X
5021558,M,135000,Married,House,2,0
5021559,M,360000,Married,House,2,X
5021560,M,360000,Married,House,2,X
5021561,M,360000,Married,House,2,X
5021562,M,360000,Married,House,2,X
5021563,M,360000,Married,House,2,X
5021564,M,360000,Married,House,2,X
5021565,M,360000,Married,House,2,X
6423495,M,360000,Married,House,2,X
6423496,M,360000,Married,House,2,0
5021566,F,76500,Married,House,2,C
5021568,F,126000,Married,House,4,C
5021569,F,126000,Married,House,4,C
5021570,F,126000,Married,House,4,C
5021571,F,126000,Married,House,4,C
5021572,M,270000,Married,House,2,C
5021573,M,270000,Married,House,2,C
5021574,M,270000,Married,House,2,C
5021575,M,270000,Married,House,2,C
5021576,M,270000,Married,House,2,0
5021577,M,270000,Married,House,2,0
5021578,M,270000,Married,House,2,0
5021579,M,270000,Married,House,2,0
5021580,M,270000,Married,House,2,0
5021581,M,270000,Married,House,2,0
5021582,F,40500,Married,Rent,3,0
5021583,F,40500,Married,Rent,3,0
5021584,F,40500,Married,Rent,3,0
5021585,F,40500,Married,Rent,3,0
5021586,F,247500,Separated,House,1,0
5021587,F,247500,Separated,House,1,0
5021588,F,247500,Separated,House,1,0
5021589,F,247500,Separated,House,1,0
5021590,F,247500,Separated,House,1,0
5021591,F,112500,Married,House,2,0
5021594,M,306000,Married,House,3,0
5021595,M,306000,Married,House,3,0
5021597,F,360000,Married,House,2,0
5021608,F,360000,Married,House,2,0
5021609,F,360000,Married,House,2,0
5021610,F,360000,Married,House,2,0
5021611,F,360000,Married,House,2,0
5021612,F,360000,Married,House,2,0
5021613,F,360000,Married,House,2,C
5021600,F,225000,Married,House,2,C
5021601,F,225000,Married,House,2,C
5021602,F,225000,Married,House,2,C
5021603,F,225000,Married,House,2,C
5021604,F,225000,Married,House,2,C
5021605,F,225000,Married,House,2,C
5021606,F,225000,Married,House,2,C
5021607,F,225000,Married,House,2,C
5021614,M,189000,Married,Municipal apartment,3,C
5021616,F,270000,Married,House,2,C
5021617,F,99000,Civil marriage,House,2,C
5021620,F,126000,Married,House,5,C
5021622,F,126000,Married,House,5,C
5021623,F,126000,Married,House,5,C
5021624,F,126000,Married,House,5,C
5021627,F,225000,Widow,House,1,C
5021628,F,225000,Widow,House,1,C
5021629,F,225000,Widow,House,1,C
6423657,F,225000,Widow,House,1,C
5021630,M,157500,Married,House,2,C
5021632,M,157500,Married,House,2,C
5021633,M,157500,Married,House,2,C
5021634,M,157500,Married,House,2,0
5021637,M,157500,Married,House,2,0
5090274,M,157500,Married,House,2,0
5021639,F,112500,Married,House,2,0
5021640,F,112500,Married,House,2,0
5021641,F,112500,Married,House,2,C
5021642,F,112500,Married,House,2,C
5021643,F,112500,Married,House,2,C
6423692,F,112500,Married,House,2,C
5021644,F,144000,Married,House,2,C
5021645,F,292500,Civil marriage,House,2,C
5021646,F,292500,Civil marriage,House,2,C
5021647,F,292500,Civil marriage,House,2,C
5021648,F,292500,Civil marriage,House,2,C
5021649,F,292500,Civil marriage,House,2,C
5021650,F,292500,Civil marriage,House,2,C
5021651,F,292500,Civil marriage,House,2,C
6423693,F,292500,Civil marriage,House,2,C
5021652,M,270000,Married,House,3,C
5021653,M,270000,Married,House,3,C
5021654,M,270000,Married,House,3,C
5021655,M,270000,Married,House,3,C
5021656,M,270000,Married,House,3,C
5021657,M,270000,Married,House,3,C
5021658,M,270000,Married,House,3,C
5021659,M,270000,Married,House,3,C
5021660,M,270000,Married,House,3,C
5021661,M,270000,Married,House,3,C
5021662,M,225000,Married,House,3,C
5021663,M,225000,Married,House,3,C
5021664,M,225000,Married,House,3,C
5021665,M,225000,Married,House,3,C
5021668,M,225000,Married,House,3,C
5021670,M,225000,Married,House,3,C
5021671,M,225000,Married,House,3,0
5021673,M,225000,Married,House,3,0
5021674,M,225000,Married,House,3,0
5021675,M,225000,Married,House,3,0
5021676,M,225000,Married,House,3,1
6423694,M,225000,Married,House,3,1
